1498948661,4.2,4.28,3.24,3.4
1498948692,4.2,4.28,3.24,3.4
1498948723,4.12,4.2,3.24,3.4
1498948754,4.12,4.2,3.24,3.4
1498948784,4.12,4.2,3.24,3.4
1498948815,4.12,4.2,3.24,3.4
1498948845,4.12,4.2,3.24,3.4
1498948876,4.12,4.2,3.24,3.4
1498948907,4.12,4.2,3.24,3.4
1498948938,4.12,4.2,3.24,3.4
1498948968,4.12,4.2,3.24,3.4
1498948999,4.12,4.2,3.24,3.4
1498949029,4.12,4.2,3.24,3.4
1498949059,4.12,4.2,3.24,3.4
1498949089,4.12,4.2,3.24,3.4
1498949120,4.12,4.2,3.24,3.4
1498949150,4.12,4.2,3.24,3.4
1498949180,4.12,4.2,3.24,3.4
1498949210,4.12,4.2,3.24,3.4
1498949241,4.12,4.2,3.2,3.4
1498949271,4.12,4.2,3.24,3.4
1498949301,4.12,4.2,3.24,3.4
1498949332,4.12,4.2,3.24,3.44
1498949363,4.12,4.2,3.24,3.4
1498949393,4.12,4.2,3.24,3.44
1498949423,4.12,4.2,3.24,3.4
1498949454,4.12,4.2,3.24,3.4
1498949484,4.12,4.2,3.24,3.4
1498949515,4.08,4.2,3.24,3.44
1498949546,4.08,4.2,3.24,3.44
1498949576,4.08,4.2,3.24,3.4
1498949606,4.08,4.2,3.24,3.4
1498949637,4.08,4.2,3.24,3.4
1498949667,4.08,4.2,3.24,3.4
1498949698,4.12,4.2,3.24,3.4
1498949729,4.08,4.2,3.24,3.44
1498949759,4.08,4.2,3.24,3.4
1498949789,4.08,4.2,3.2,3.4
1498949820,4.08,4.2,3.24,3.44
1498949851,4.08,4.2,3.2,3.44
1498949881,4.08,4.2,3.24,3.4
1498949911,4.08,4.2,3.24,3.4
1498949942,4.08,4.16,3.24,3.4
1498949973,4.08,4.16,3.24,3.4
1498950003,4.08,4.16,3.24,3.4
1498950034,4.08,4.16,3.24,3.44
1498950064,4.08,4.16,3.24,3.4
1498950095,4.08,4.16,3.24,3.4
1498950126,4.08,4.16,3.2,3.4
1498950156,4.08,4.16,3.24,3.4
1498950186,4.08,4.16,3.24,3.4
1498950216,4.08,4.16,3.24,3.44
1498950247,4.08,4.16,3.24,3.44
1498950277,4.08,4.16,3.24,3.4
1498950308,4.08,4.16,3.24,3.4
1498950339,4.08,4.16,3.24,3.4
1498950369,4.08,4.16,3.24,3.4
1498950400,4.08,4.16,3.24,3.44
1498950431,4.08,4.16,3.24,3.4
1498950461,4.08,4.16,3.24,3.4
1498950491,4.08,4.16,3.24,3.4
1498950522,4.08,4.16,3.24,3.4
1498950553,4.08,4.16,3.24,3.4
1498950583,4.08,4.16,3.24,3.4
1498950614,4.08,4.16,3.24,3.4
1498950644,4.08,4.16,3.24,3.4
1498950674,4.08,4.16,3.24,3.4
1498950705,4.08,4.16,3.24,3.4
1498950735,4.08,4.16,3.24,3.4
1498950766,4.08,4.16,3.24,3.4
1498950797,4.08,4.16,3.24,3.4
1498950827,4.08,4.16,3.24,3.4
1498950857,4.08,4.16,3.2,3.4
1498950887,4.04,4.16,3.24,3.4
1498950918,4.08,4.16,3.24,3.4
1498950948,4.04,4.16,3.24,3.4
1498950978,4.08,4.16,3.24,3.4
1498951008,4.08,4.16,3.24,3.4
1498951039,4.08,4.16,3.2,3.44
1498951070,4.04,4.16,3.24,3.4
1498951100,4.04,4.16,3.24,3.4
1498951131,4.04,4.16,3.24,3.4
1498951161,4.04,4.16,3.24,3.44
1498951192,4.04,4.16,3.24,3.4
1498951222,4.04,4.16,3.24,3.4
1498951253,4.04,4.16,3.24,3.4
1498951283,4.04,4.16,3.2,3.4
1498951313,4.04,4.16,3.24,3.4
1498951344,4.04,4.12,3.24,3.4
1498951374,4.04,4.16,3.24,3.4
1498951405,4.04,4.16,3.24,3.4
1498951435,4.04,4.16,3.2,3.4
1498951465,4.04,4.12,3.24,3.4
1498951496,4.04,4.16,3.24,3.4
1498951527,4.04,4.12,3.24,3.4
1498951557,4.04,4.12,3.24,3.4
1498951588,4.04,4.12,3.2,3.4
1498951618,4.04,4.12,3.24,3.4
1498951649,4.04,4.12,3.24,3.4
1498951679,4.04,4.12,3.24,3.4
1498951710,4.04,4.12,3.24,3.4
1498951741,4.04,4.12,3.24,3.4
1498951771,4.04,4.12,3.2,3.4
1498951802,4.04,4.12,3.24,3.4
1498951832,4.04,4.12,3.24,3.4
1498951862,4.04,4.12,3.24,3.44
1498951892,4.04,4.12,3.24,3.44
1498951923,4.04,4.12,3.24,3.4
1498951953,4.04,4.12,3.24,3.44
1498951984,4.04,4.12,3.24,3.44
1498952014,4.04,4.12,3.24,3.4
1498952044,4.04,4.12,3.24,3.44
1498952074,4.04,4.12,3.24,3.4
1498952105,4.04,4.12,3.24,3.4
1498952135,4.04,4.12,3.2,3.4
1498952166,4.04,4.12,3.24,3.4
1498952196,4.04,4.12,3.24,3.4
1498952227,4.04,4.12,3.24,3.4
1498952257,4.04,4.12,3.24,3.4
1498952287,4.04,4.12,3.24,3.4
1498952318,4.04,4.12,3.24,3.4
1498952348,4.04,4.12,3.24,3.4
1498952378,4.04,4.12,3.24,3.4
1498952408,4.04,4.12,3.24,3.4
1498952439,4.04,4.12,3.24,3.4
1498952469,4.04,4.12,3.24,3.4
1498952500,4.04,4.12,3.24,3.4
1498952530,4.04,4.12,3.24,3.4
1498952560,4.04,4.12,3.24,3.4
1498952590,4.04,4.12,3.24,3.4
1498952621,4.04,4.12,3.24,3.4
1498952651,4.04,4.12,3.24,3.4
1498952682,4.04,4.12,3.24,3.4
1498952712,4.04,4.12,3.2,3.4
1498952743,4.04,4.12,3.24,3.4
1498952773,4.0,4.12,3.24,3.4
1498952803,3.96,4.12,3.24,3.4
1498952834,4.0,4.12,3.24,3.4
1498952864,4.0,4.12,3.24,3.4
1498952894,3.96,4.12,3.24,3.44
1498952925,4.0,4.12,3.2,3.4
1498952955,3.96,4.08,3.24,3.4
1498952986,3.96,4.08,3.24,3.4
1498953016,3.96,4.08,3.24,3.4
1498953046,3.96,4.12,3.24,3.4
1498953077,3.96,4.08,3.24,3.4
1498953107,3.96,4.08,3.24,3.4
1498953138,3.96,4.08,3.24,3.4
1498953168,4.0,4.08,3.24,3.4
1498953199,3.96,4.08,3.24,3.4
1498953229,3.96,4.08,3.24,3.4
1498953259,3.96,4.08,3.24,3.4
1498953289,3.96,4.08,3.24,3.4
1498953320,3.96,4.08,3.24,3.4
1498953351,3.96,4.08,3.24,3.4
1498953381,3.96,4.08,3.24,3.4
1498953411,3.96,4.08,3.24,3.4
1498953442,3.96,4.08,3.2,3.44
1498953472,3.96,4.08,3.24,3.4
1498953502,3.96,4.08,3.24,3.4
1498953532,3.96,4.08,3.24,3.4
1498953563,3.96,4.08,3.24,3.4
1498953593,3.96,4.08,3.24,3.4
1498953624,3.96,4.08,3.24,3.4
1498953654,3.96,4.08,3.24,3.4
1498953684,3.96,4.08,3.24,3.4
1498953714,3.96,4.08,3.24,3.4
1498953745,3.96,4.08,3.24,3.4
1498953775,3.96,4.08,3.24,3.4
1498953806,3.96,4.08,3.2,3.4
1498953836,3.96,4.08,3.24,3.4
1498953866,3.96,4.08,3.24,3.4
1498953897,3.96,4.08,3.24,3.4
1498953927,3.96,4.08,3.24,3.4
1498953958,3.96,4.08,3.24,3.4
1498953989,3.96,4.08,3.24,3.4
1498954019,3.96,4.08,3.24,3.44
1498954049,3.96,4.08,3.24,3.4
1498954080,3.96,4.08,3.24,3.4
1498954110,3.96,4.08,3.24,3.4
1498954141,3.96,4.08,3.24,3.44
1498954171,3.96,4.08,3.24,3.4
1498954201,3.96,4.08,3.24,3.4
1498954232,3.96,4.08,3.24,3.4
1498954262,3.96,4.08,3.24,3.4
1498954292,3.96,4.08,3.24,3.4
1498954323,3.96,4.08,3.24,3.4
1498954354,3.96,4.08,3.24,3.4
1498954384,3.96,4.08,3.24,3.4
1498954415,3.96,4.04,3.24,3.4
1498954445,3.92,4.04,3.24,3.4
1498954475,3.92,4.04,3.24,3.4
1498954505,3.92,4.04,3.24,3.4
1498954535,3.96,4.04,3.24,3.4
1498954566,3.92,4.04,3.2,3.4
1498954596,3.92,4.04,3.24,3.4
1498954627,3.92,4.04,3.2,3.4
1498954657,3.92,4.04,3.24,3.4
1498954688,3.92,4.04,3.24,3.44
1498954718,3.92,4.04,3.24,3.4
1498954749,3.92,4.04,3.2,3.4
1498954779,3.92,4.04,3.24,3.4
1498954810,3.92,4.0,3.24,3.4
1498954840,3.92,4.04,3.24,3.4
1498954871,3.92,4.0,3.24,3.4
1498954901,3.92,4.0,3.24,3.4
1498954932,3.92,4.0,3.24,3.4
1498954962,3.92,4.0,3.24,3.4
1498954993,3.92,4.0,3.24,3.44
1498955023,3.92,4.0,3.24,3.4
1498955054,3.92,4.0,3.24,3.4
1498955084,3.92,4.0,3.24,3.4
1498955114,3.92,4.0,3.24,3.4
1498955145,3.92,4.0,3.24,3.4
1498955175,3.92,4.0,3.24,3.4
1498955206,3.92,4.0,3.2,3.4
1498955237,3.92,4.0,3.24,3.4
1498955267,3.92,4.0,3.24,3.4
1498955297,3.92,4.0,3.24,3.4
1498955327,3.92,4.0,3.24,3.4
1498955357,3.92,4.0,3.24,3.4
1498955388,3.92,4.0,3.24,3.44
1498955418,3.92,4.0,3.24,3.4
1498955449,3.92,4.0,3.24,3.44
1498955479,3.92,4.0,3.24,3.4
1498955509,3.92,4.0,3.24,3.44
1498955540,3.92,4.0,3.24,3.44
1498955570,3.92,4.0,3.24,3.44
1498955600,3.92,4.0,3.24,3.4
1498955631,3.92,4.0,3.24,3.4
1498955661,3.92,4.0,3.24,3.44
1498955691,3.92,4.0,3.24,3.4
1498955722,3.92,4.0,3.24,3.4
1498955753,3.92,4.0,3.24,3.4
1498955783,3.92,4.0,3.24,3.4
1498955813,3.92,4.0,3.24,3.4
1498955843,3.92,4.0,3.24,3.4
1498955874,3.92,4.0,3.24,3.4
1498955904,3.92,4.0,3.24,3.4
1498955935,3.92,4.0,3.24,3.4
1498955965,3.92,4.0,3.24,3.4
1498955995,3.92,4.0,3.24,3.4
1498956025,3.92,4.0,3.24,3.4
1498956056,3.92,4.0,3.24,3.44
1498956086,3.92,4.0,3.24,3.4
1498956116,3.92,4.0,3.24,3.44
1498956146,3.92,4.0,3.24,3.4
1498956177,3.92,4.0,3.24,3.4
1498956208,3.92,4.0,3.24,3.4
1498956238,3.92,4.0,3.24,3.4
1498956268,3.92,4.0,3.24,3.4
1498956299,3.92,4.0,3.24,3.4
1498956329,3.92,4.0,3.24,3.4
1498956360,3.92,4.0,3.24,3.4
1498956390,3.92,4.0,3.24,3.4
1498956421,3.92,4.0,3.24,3.4
1498956452,3.92,4.0,3.24,3.4
1498956482,3.92,4.0,3.24,3.4
1498956513,3.92,4.0,3.24,3.4
1498956543,3.88,4.0,3.24,3.4
1498956574,3.92,4.0,3.24,3.4
1498956604,3.88,4.0,3.24,3.4
1498956634,3.92,4.0,3.24,3.4
1498956665,3.92,4.0,3.24,3.4
1498956695,3.92,4.0,3.24,3.4
1498956849,3.88,4.0,3.24,3.44
1498956879,3.88,4.0,3.24,3.4
1498956909,3.88,4.0,3.24,3.4
1498956939,3.88,4.0,3.24,3.4
1498956970,3.88,4.0,3.24,3.4
1498957000,3.88,4.0,3.24,3.4
1498957031,3.88,4.0,3.24,3.4
1498957061,3.88,3.96,3.24,3.4
1498957091,3.88,3.96,3.24,3.4
1498957121,3.88,3.96,3.24,3.4
1498957152,3.88,3.96,3.24,3.4
1498957182,3.88,3.96,3.24,3.4
1498957212,3.88,3.96,3.24,3.4
1498957243,3.88,3.96,3.24,3.4
1498957273,3.88,3.96,3.24,3.4
1498957304,3.88,3.96,3.24,3.4
1498957334,3.88,3.96,3.24,3.4
1498957365,3.88,3.96,3.24,3.4
1498957395,3.88,3.96,3.2,3.4
1498957425,3.88,3.96,3.24,3.4
1498957456,3.88,3.96,3.24,3.44
1498957487,3.88,3.96,3.24,3.4
1498957517,3.88,3.96,3.24,3.4
1498957548,3.88,3.96,3.24,3.4
1498957578,3.88,3.96,3.24,3.4
1498957608,3.88,3.96,3.24,3.4
1498957639,3.88,3.96,3.24,3.4
1498957670,3.88,3.96,3.24,3.4
1498957700,3.88,3.96,3.24,3.4
1498957730,3.88,3.96,3.2,3.4
1498957760,3.88,3.96,3.24,3.4
1498957791,3.88,3.96,3.24,3.4
1498957822,3.88,3.96,3.24,3.4
1498957853,3.88,3.96,3.24,3.4
1498957884,3.88,3.96,3.24,3.4
1498957915,3.88,3.96,3.24,3.4
1498957945,3.88,3.96,3.24,3.4
1498957976,3.88,3.96,3.24,3.4
1498958006,3.88,3.96,3.24,3.4
1498958037,3.88,3.96,3.24,3.4
1498958068,3.88,3.96,3.24,3.4
1498958098,3.88,3.96,3.2,3.4
1498958129,3.88,3.96,3.24,3.4
1498958159,3.88,3.96,3.24,3.4
1498958189,3.88,3.96,3.2,3.44
1498958220,3.88,3.96,3.24,3.44
1498958250,3.88,3.96,3.24,3.4
1498958281,3.88,3.96,3.24,3.4
1498958311,3.88,3.96,3.24,3.44
1498958341,3.88,3.96,3.24,3.4
1498958371,3.88,3.96,3.2,3.4
1498958402,3.88,3.96,3.24,3.4
1498958432,3.88,3.96,3.24,3.4
1498958462,3.88,3.96,3.24,3.4
1498958492,3.88,3.96,3.24,3.4
1498958523,3.88,3.96,3.24,3.4
1498958553,3.88,3.96,3.24,3.4
1498958583,3.88,3.96,3.24,3.4
1498958614,3.84,3.96,3.24,3.4
1498958644,3.84,3.96,3.24,3.4
1498958674,3.88,3.96,3.2,3.4
1498958705,3.88,3.96,3.24,3.4
1498958736,3.88,3.96,3.24,3.4
1498958766,3.84,3.96,3.2,3.44
1498958796,3.84,3.96,3.24,3.4
1498958827,3.84,3.96,3.24,3.4
1498958857,3.84,3.96,3.24,3.4
1498958887,3.84,3.96,3.2,3.44
1498958917,3.84,3.96,3.24,3.4
1498958948,3.84,3.96,3.24,3.4
1498958978,3.84,3.96,3.24,3.4
1498959008,3.84,3.92,3.2,3.4
1498959038,3.84,3.92,3.2,3.4
1498959068,3.84,3.92,3.24,3.4
1498959099,3.84,3.96,3.24,3.4
1498959129,3.84,3.92,3.24,3.4
1498959160,3.84,3.92,3.24,3.4
1498959190,3.84,3.92,3.24,3.44
1498959221,3.84,3.92,3.24,3.4
1498959251,3.84,3.92,3.24,3.4
1498959281,3.84,3.92,3.24,3.44
1498959312,3.84,3.92,3.2,3.4
1498959342,3.84,3.92,3.2,3.44
1498959373,3.84,3.92,3.2,3.4
1498959403,3.84,3.92,3.24,3.4
1498959433,3.84,3.92,3.2,3.4
1498959463,3.84,3.92,3.24,3.44
1498959494,3.84,3.92,3.24,3.44
1498959524,3.84,3.92,3.24,3.4
1498959555,3.84,3.92,3.24,3.4
1498959585,3.84,3.92,3.24,3.44
1498959615,3.84,3.92,3.24,3.4
1498959646,3.84,3.92,3.2,3.44
1498959676,3.84,3.92,3.2,3.44
1498959707,3.84,3.92,3.2,3.44
1498959737,3.84,3.92,3.2,3.4
1498959767,3.84,3.92,3.2,3.4
1498959798,3.84,3.92,3.24,3.4
1498959828,3.84,3.92,3.24,3.4
1498959858,3.84,3.92,3.24,3.4
1498959889,3.84,3.92,3.2,3.4
1498959919,3.84,3.92,3.24,3.4
1498959950,3.84,3.92,3.24,3.4
1498959980,3.84,3.92,3.24,3.44
1498960011,3.84,3.92,3.24,3.4
1498960041,3.84,3.92,3.24,3.4
1498960072,3.84,3.92,3.24,3.4
1498960103,3.84,3.92,3.24,3.44
1498960133,3.84,3.92,3.24,3.4
1498960164,3.84,3.92,3.2,3.44
1498960194,3.84,3.92,3.24,3.4
1498960225,3.84,3.92,3.24,3.4
1498960255,3.84,3.92,3.24,3.4
1498960286,3.84,3.92,3.2,3.4
1498960316,3.84,3.92,3.2,3.4
1498960347,3.84,3.92,3.24,3.4
1498960377,3.84,3.92,3.24,3.4
1498960407,3.84,3.92,3.24,3.4
1498960438,3.84,3.92,3.24,3.44
1498960468,3.84,3.92,3.24,3.44
1498960499,3.84,3.92,3.2,3.4
1498960529,3.84,3.92,3.24,3.4
1498960560,3.84,3.92,3.24,3.4
1498960590,3.84,3.92,3.24,3.4
1498960620,3.84,3.92,3.24,3.4
1498960650,3.84,3.92,3.24,3.4
1498960681,3.84,3.92,3.24,3.4
1498960711,3.84,3.92,3.2,3.4
1498960741,3.84,3.92,3.2,3.44
1498960771,3.84,3.92,3.24,3.4
1498960802,3.8,3.92,3.2,3.4
1498960832,3.84,3.92,3.2,3.44
1498960863,3.8,3.92,3.24,3.4
1498960893,3.8,3.92,3.2,3.44
1498960923,3.8,3.92,3.24,3.4
1498960954,3.8,3.92,3.24,3.4
1498960985,3.8,3.92,3.24,3.44
1498961015,3.8,3.92,3.2,3.44
1498961046,3.8,3.92,3.24,3.4
1498961076,3.8,3.92,3.24,3.4
1498961107,3.8,3.92,3.2,3.44
1498961138,3.8,3.92,3.24,3.4
1498961168,3.8,3.92,3.24,3.4
1498961198,3.8,3.92,3.2,3.4
1498961228,3.8,3.92,3.2,3.44
1498961259,3.8,3.92,3.24,3.4
1498961289,3.8,3.88,3.24,3.4
1498961320,3.8,3.88,3.24,3.4
1498961350,3.8,3.88,3.2,3.44
1498961381,3.8,3.88,3.24,3.4
1498961411,3.8,3.88,3.24,3.4
1498961442,3.8,3.88,3.24,3.4
1498961472,3.8,3.88,3.2,3.44
1498961502,3.8,3.88,3.24,3.4
1498961533,3.8,3.88,3.24,3.4
1498961563,3.8,3.88,3.2,3.4
1498961594,3.8,3.88,3.24,3.4
1498961625,3.8,3.88,3.24,3.44
1498961655,3.8,3.88,3.24,3.4
1498961685,3.8,3.88,3.2,3.4
1498961716,3.8,3.88,3.24,3.4
1498961746,3.8,3.88,3.2,3.4
1498961777,3.8,3.88,3.24,3.4
1498961808,3.8,3.88,3.2,3.44
1498961838,3.8,3.88,3.24,3.4
1498961869,3.8,3.88,3.2,3.4
1498961899,3.8,3.88,3.24,3.4
1498961930,3.8,3.88,3.24,3.4
1498961960,3.8,3.88,3.24,3.44
1498961990,3.8,3.88,3.24,3.4
1498962021,3.8,3.88,3.24,3.4
1498962052,3.8,3.88,3.2,3.44
1498962082,3.8,3.88,3.2,3.4
1498962112,3.8,3.88,3.24,3.4
1498962143,3.8,3.88,3.24,3.4
1498962174,3.8,3.88,3.24,3.4
1498962204,3.8,3.88,3.24,3.4
1498962234,3.8,3.88,3.2,3.44
1498962265,3.8,3.88,3.24,3.44
1498962295,3.8,3.88,3.24,3.4
1498962326,3.8,3.88,3.2,3.44
1498962356,3.8,3.88,3.2,3.4
1498962387,3.8,3.88,3.24,3.4
1498962418,3.8,3.88,3.24,3.4
1498962448,3.8,3.88,3.24,3.4
1498962479,3.8,3.88,3.24,3.4
1498962509,3.8,3.88,3.24,3.44
1498962540,3.8,3.88,3.24,3.44
1498962570,3.8,3.88,3.24,3.4
1498962600,3.8,3.88,3.24,3.4
1498962631,3.8,3.88,3.24,3.4
1498962661,3.8,3.88,3.24,3.4
1498962692,3.8,3.88,3.24,3.4
1498962722,3.8,3.88,3.24,3.4
1498962752,3.8,3.88,3.24,3.4
1498962783,3.8,3.88,3.2,3.44
1498962813,3.8,3.88,3.2,3.44
1498962843,3.8,3.88,3.24,3.4
1498962873,3.8,3.88,3.24,3.4
1498962904,3.8,3.88,3.24,3.4
1498962934,3.8,3.88,3.24,3.4
1498962964,3.8,3.88,3.2,3.44
1498962995,3.8,3.88,3.2,3.44
1498963025,3.8,3.88,3.24,3.4
1498963056,3.8,3.88,3.2,3.44
1498963086,3.8,3.88,3.2,3.4
1498963117,3.8,3.88,3.24,3.4
1498963147,3.8,3.88,3.24,3.4
1498963177,3.8,3.88,3.2,3.44
1498963207,3.8,3.88,3.2,3.44
1498963237,3.8,3.88,3.24,3.44
1498963268,3.8,3.88,3.24,3.44
1498963298,3.8,3.88,3.24,3.4
1498963328,3.8,3.88,3.2,3.4
1498963358,3.8,3.88,3.24,3.4
1498963389,3.8,3.88,3.24,3.4
1498963419,3.76,3.88,3.24,3.4
1498963449,3.8,3.88,3.2,3.44
1498963480,3.8,3.88,3.24,3.4
1498963510,3.8,3.88,3.24,3.44
1498963541,3.8,3.88,3.24,3.4
1498963571,3.8,3.88,3.24,3.4
1498963602,3.8,3.88,3.24,3.4
1498963632,3.76,3.88,3.2,3.44
1498963663,3.76,3.88,3.2,3.4
1498963693,3.8,3.88,3.24,3.44
1498963723,3.76,3.88,3.24,3.4
1498963754,3.8,3.88,3.24,3.44
1498963784,3.76,3.88,3.24,3.4
1498963814,3.8,3.88,3.24,3.4
1498963845,3.8,3.88,3.2,3.44
1498963875,3.76,3.88,3.24,3.4
1498963906,3.76,3.88,3.2,3.4
1498963936,3.76,3.88,3.2,3.44
1498963967,3.76,3.84,3.24,3.4
1498963997,3.76,3.88,3.2,3.44
1498964028,3.76,3.88,3.2,3.4
1498964059,3.76,3.88,3.24,3.44
1498964089,3.76,3.88,3.2,3.44
1498964119,3.76,3.88,3.24,3.4
1498964150,3.76,3.88,3.24,3.44
1498964180,3.76,3.88,3.24,3.4
1498964210,3.76,3.88,3.2,3.4
1498964241,3.76,3.88,3.24,3.4
1498964272,3.76,3.84,3.24,3.44
1498964302,3.76,3.88,3.24,3.44
1498964333,3.76,3.88,3.24,3.44
1498964363,3.76,3.88,3.24,3.4
1498964393,3.76,3.88,3.2,3.44
1498964424,3.76,3.88,3.24,3.4
1498964454,3.76,3.88,3.24,3.4
1498964485,3.76,3.88,3.24,3.4
1498964515,3.76,3.88,3.2,3.4
1498964546,3.76,3.84,3.2,3.44
1498964577,3.76,3.84,3.24,3.4
1498964607,3.76,3.84,3.2,3.4
1498964637,3.76,3.84,3.2,3.4
1498964668,3.76,3.84,3.2,3.44
1498964698,3.76,3.88,3.2,3.44
1498964728,3.76,3.84,3.2,3.4
1498964759,3.76,3.84,3.2,3.4
1498964790,3.76,3.84,3.24,3.4
1498964820,3.76,3.84,3.24,3.44
1498964851,3.76,3.84,3.24,3.4
1498964881,3.76,3.84,3.24,3.4
1498964911,3.76,3.84,3.24,3.4
1498964941,3.76,3.84,3.2,3.44
1498964971,3.76,3.88,3.2,3.44
1498965002,3.76,3.84,3.24,3.4
1498965033,3.76,3.84,3.24,3.4
1498965063,3.76,3.84,3.24,3.4
1498965093,3.76,3.84,3.24,3.4
1498965124,3.76,3.84,3.24,3.44
1498965154,3.76,3.84,3.24,3.4
1498965184,3.76,3.84,3.24,3.4
1498965215,3.76,3.84,3.24,3.4
1498965245,3.76,3.84,3.24,3.4
1498965276,3.76,3.84,3.24,3.44
1498965306,3.76,3.84,3.2,3.4
1498965336,3.76,3.84,3.24,3.4
1498965367,3.76,3.84,3.24,3.44
1498965397,3.76,3.84,3.24,3.4
1498965427,3.76,3.84,3.24,3.4
1498965457,3.76,3.84,3.24,3.4
1498965488,3.76,3.84,3.24,3.4
1498965518,3.76,3.84,3.24,3.44
1498965549,3.76,3.84,3.24,3.4
1498965579,3.76,3.84,3.2,3.44
1498965610,3.76,3.84,3.24,3.4
1498965640,3.76,3.84,3.24,3.4
1498965671,3.76,3.84,3.2,3.4
1498965701,3.76,3.84,3.2,3.4
